file,header,year,seq_len,uncompressed_bytes,zlib_bytes,compression_ratio,bytes_per_base,bits_per_base,two_bit_bytes,ratio_vs_2bit,excess_bits_per_base,overhead_bits_hat,bits_per_base_corrected,ncbi_accession,ncbi_submission_date,ncbi_n_contigs
GCF_030863765.1_ASM3086376v1_genomic.fna,"NZ_CP132950.1 Salmonella enterica subsp. enterica serovar 4,12:i:- strain CFIAFB20160237 chromosome, complete genome ;(+1 contigs)",2023,4974748,4974748,1393477,0.2801100678868558,0.2801100678868558,2.240880543094846,1243687,1.120440271547423,0.2408805430948462,28715924.0,0.0,GCF_030863765.1,2023-08-23,2
GCF_030913595.1_ASM3091359v1_genomic.fna,"NZ_CP133181.1 Salmonella enterica subsp. enterica strain Z1323CSL0015 chromosome, complete genome ;(+1 contigs)",2023,5036728,5036728,1410772,0.280096920063978,0.280096920063978,2.240775360511824,1259182,1.120387680255912,0.24077536051182413,29087924.0,0.0,GCF_030913595.1,2023-08-28,2
GCF_030913615.1_ASM3091361v1_genomic.fna,"NZ_CP133183.1 Salmonella enterica subsp. enterica strain Z1323SSL0063 chromosome, complete genome ;(+3 contigs)",2023,5305908,5305908,1485444,0.2799603762447445,0.2799603762447445,2.239683009957956,1326477,1.119841504978978,0.2396830099579561,30701924.0,0.0,GCF_030913615.1,2023-08-28,4
GCF_030979995.1_ASM3097999v1_genomic.fna,"NZ_CP133284.1 Salmonella enterica strain TC-177 chromosome, complete genome ;(+1 contigs)",2023,4808484,4808484,1347410,0.28021513641305656,0.28021513641305656,2.2417210913044525,1202121,1.1208605456522263,0.24172109130445252,27713924.0,0.0,GCF_030979995.1,2023-08-30,2
GCF_030931095.1_ASM3093109v1_genomic.fna,"NZ_CP133212.1 Salmonella enterica strain AJM4 chromosome, complete genome ;(+2 contigs)",2023,5238085,5238085,1465772,0.27982974693995993,0.27982974693995993,2.2386379755196795,1309522,1.1193183466944427,0.23863797551967947,30293924.0,0.0,GCF_030931095.1,2023-08-29,3
GCF_030931115.1_ASM3093111v1_genomic.fna,"NZ_CP133210.1 Salmonella enterica strain ZZC1 chromosome, complete genome ;(+1 contigs)",2023,5169155,5169155,1446024,0.27974088608292846,0.27974088608292846,2.2379270886634277,1292289,1.118963327862421,0.2379270886634277,29879924.0,0.0,GCF_030931115.1,2023-08-29,2
GCF_030980035.1_ASM3098003v1_genomic.fna,"NZ_CP133286.1 Salmonella enterica subsp. enterica serovar Rissen strain D7 chromosome, complete genome ;(+2 contigs)",2023,4958365,4958365,1387080,0.2797454402812217,0.2797454402812217,2.237963522249774,1239592,1.118981084098639,0.2379635222497738,28613924.0,0.0,GCF_030980035.1,2023-08-30,3
GCF_030980015.1_ASM3098001v1_genomic.fna,"NZ_CP133278.1 Salmonella enterica subsp. enterica serovar Panama strain B82 chromosome, complete genome ;(+5 contigs)",2023,4925924,4925924,1379618,0.2800729365698699,0.2800729365698699,2.2405834925589594,1231481,1.1202917462794797,0.2405834925589594,28421924.0,0.0,GCF_030980015.1,2023-08-30,6
GCF_031021005.1_ASM3102100v1_genomic.fna,"NZ_CP133321.1 Salmonella enterica subsp. enterica serovar Enteritidis strain BAA-1045 chromosome, complete genome ;(+3 contigs)",2023,4792053,4792053,1342469,0.2801448564947007,0.2801448564947007,2.241158851957606,1198014,1.1205787244556407,0.24115885195760578,27617924.0,0.0,GCF_031021005.1,2023-08-31,4
GCF_031035935.1_ASM3103593v1_genomic.fna,"NZ_CP064909.1 Salmonella enterica subsp. enterica strain C18 chromosome, complete genome ;(+5 contigs)",2023,4864365,4864365,1362680,0.2801352283391563,0.2801352283391563,2.24108182671325,1216092,1.1205402222858138,0.24108182671325018,28049924.0,0.0,GCF_031035935.1,2023-08-31,6
GCF_031036275.1_ASM3103627v1_genomic.fna,"NZ_CP065128.1 Salmonella enterica subsp. enterica strain 175 ARN chromosome, complete genome ;(+2 contigs)",2023,4876279,4876279,1366040,0.28013983613324833,0.28013983613324833,2.2411186890659867,1219070,1.120559114735003,0.24111868906598666,28121924.0,0.0,GCF_031036275.1,2023-08-31,3
GCF_031036295.1_ASM3103629v1_genomic.fna,"NZ_CP065125.1 Salmonella enterica subsp. enterica strain 172 chromosome, complete genome ;(+2 contigs)",2023,4872577,4872577,1364818,0.2801018844853555,0.2801018844853555,2.240815075882844,1218145,1.1204068481174245,0.240815075882844,28103924.0,0.0,GCF_031036295.1,2023-08-31,3
GCF_031036315.1_ASM3103631v1_genomic.fna,"NZ_CP065121.1 Salmonella enterica subsp. enterica strain 171 chromosome, complete genome ;(+3 contigs)",2023,4890516,4890516,1369708,0.2800743316247202,0.2800743316247202,2.2405946529977614,1222629,1.1202973264988807,0.2405946529977614,28211924.0,0.0,GCF_031036315.1,2023-08-31,4
GCF_031036335.1_ASM3103633v1_genomic.fna,"NZ_CP065117.1 Salmonella enterica subsp. enterica strain 151-ARN chromosome, complete genome ;(+3 contigs)",2023,4947477,4947477,1384477,0.2798349542605251,0.2798349542605251,2.238679634084201,1236870,1.1193391383087956,0.238679634084201,28547924.0,0.0,GCF_031036335.1,2023-08-31,4
GCF_031036455.1_ASM3103645v1_genomic.fna,"NZ_CP065111.1 Salmonella enterica subsp. enterica strain C7 chromosome, complete genome ;(+5 contigs)",2023,4966750,4966750,1390420,0.2799456384959984,0.2799456384959984,2.2395651079679872,1241688,1.1197821030725914,0.23956510796798725,28667924.0,0.0,GCF_031036455.1,2023-08-31,6
GCF_031036675.1_ASM3103667v1_genomic.fna,"NZ_CP065062.1 Salmonella enterica subsp. enterica strain RG21060838 chromosome, complete genome ;(+3 contigs)",2023,5117840,5117840,1431969,0.27979948572053837,0.27979948572053837,2.238395885764307,1279460,1.1191979428821535,0.23839588576430693,29573924.0,0.0,GCF_031036675.1,2023-08-31,4
GCF_031036835.1_ASM3103683v1_genomic.fna,"NZ_CP065066.1 Salmonella enterica subsp. enterica strain 1-E6 chromosome, complete genome ;(+2 contigs)",2023,5287803,5287803,1479292,0.2797555052637173,0.2797555052637173,2.2380440421097383,1321951,1.1190218094316657,0.23804404210973829,30593924.0,0.0,GCF_031036835.1,2023-08-31,3
GCF_031037015.1_ASM3103701v1_genomic.fna,"NZ_CP065069.1 Salmonella enterica subsp. enterica strain SENT0189 chromosome, complete genome ;(+1 contigs)",2023,4927415,4927415,1378438,0.27974871205287155,0.27974871205287155,2.2379896964229724,1231854,1.1189946211158142,0.2379896964229724,28427924.0,0.0,GCF_031037015.1,2023-08-31,2
GCF_031038275.1_ASM3103827v1_genomic.fna,"NZ_CP065131.1 Salmonella enterica subsp. enterica strain 178 chromosome, complete genome ;(+2 contigs)",2023,5148027,5148027,1440759,0.2798662477877447,0.2798662477877447,2.2389299823019577,1287007,1.1194647736958696,0.23892998230195772,29753924.0,0.0,GCF_031038275.1,2023-08-31,3
GCF_031038815.1_ASM3103881v1_genomic.fna,"NZ_CP065071.1 Salmonella enterica subsp. enterica strain SENT0182 chromosome, complete genome ;(+2 contigs)",2023,5002567,5002567,1398661,0.27958865918237574,0.27958865918237574,2.236709273459006,1250642,1.1183544131733942,0.23670927345900594,28883924.0,0.0,GCF_031038815.1,2023-08-31,3
GCF_031038915.1_ASM3103891v1_genomic.fna,"NZ_CP065074.1 Salmonella enterica subsp. enterica strain SENT0180 chromosome, complete genome ;(+1 contigs)",2023,4769973,4769973,1334586,0.2797890050949974,0.2797890050949974,2.238312040759979,1192494,1.1191553165047372,0.23831204075997903,27485924.0,0.0,GCF_031038915.1,2023-08-31,2
GCF_031038935.1_ASM3103893v1_genomic.fna,"NZ_CP065076.1 Salmonella enterica subsp. enterica strain SENT0164 chromosome, complete genome ;(+1 contigs)",2023,5150117,5150117,1441870,0.27996839683447966,0.27996839683447966,2.2397471746758373,1287530,1.1198729349995729,0.23974717467583728,29765924.0,0.0,GCF_031038935.1,2023-08-31,2
GCF_031038955.1_ASM3103895v1_genomic.fna,"NZ_CP065078.1 Salmonella enterica subsp. enterica strain SENT0163 chromosome, complete genome ;(+1 contigs)",2023,4748104,4748104,1324395,0.2789313376455107,0.2789313376455107,2.2314507011640856,1187026,1.1157253505820428,0.23145070116408561,27353924.0,0.0,GCF_031038955.1,2023-08-31,2
GCF_031038975.1_ASM3103897v1_genomic.fna,"NZ_CP065080.1 Salmonella enterica subsp. enterica strain SENT0159 chromosome, complete genome ;(+1 contigs)",2023,5146611,5146611,1441025,0.2799949325876776,0.2799949325876776,2.239959460701421,1286653,1.119979512735757,0.23995946070142082,29747924.0,0.0,GCF_031038975.1,2023-08-31,2
GCF_031039015.1_ASM3103901v1_genomic.fna,"NZ_CP065084.1 Salmonella enterica subsp. enterica strain SENT0144 chromosome, complete genome ;(+2 contigs)",2023,4885802,4885802,1349859,0.2762819696745795,0.2762819696745795,2.210255757396636,1221451,1.1051274263150956,0.21025575739663616,28181924.0,0.0,GCF_031039015.1,2023-08-31,3
GCF_031038995.1_ASM3103899v1_genomic.fna,"NZ_CP065082.1 Salmonella enterica subsp. enterica strain SENT0153 chromosome, complete genome ;(+1 contigs)",2023,5146787,5146787,1441033,0.2799869122231015,0.2799869122231015,2.239895297784812,1286697,1.1199474312911275,0.2398952977848121,29747924.0,0.0,GCF_031038995.1,2023-08-31,2
GCF_031039035.1_ASM3103903v1_genomic.fna,"NZ_CP065087.1 Salmonella enterica subsp. enterica strain SENT0143 chromosome, complete genome ;(+2 contigs)",2023,4916889,4916889,1351180,0.2748038444634402,0.2748038444634402,2.1984307557075216,1229223,1.0992147071768101,0.19843075570752156,28367924.0,0.0,GCF_031039035.1,2023-08-31,3
GCF_031039055.1_ASM3103905v1_genomic.fna,"NZ_CP065090.1 Salmonella enterica subsp. enterica strain SENT0083 chromosome, complete genome ;(+1 contigs)",2023,4928741,4928741,1378895,0.279766171523316,0.279766171523316,2.238129372186528,1232186,1.119064004947305,0.23812937218652808,28439924.0,0.0,GCF_031039055.1,2023-08-31,2
GCF_031039175.1_ASM3103917v1_genomic.fna,"NZ_CP065092.1 Salmonella enterica subsp. enterica strain SENT0080 chromosome, complete genome ;(+1 contigs)",2023,4807450,4807450,1344931,0.2797597478912937,0.2797597478912937,2.2380779831303497,1201863,1.1190385260216846,0.23807798313034967,27707924.0,0.0,GCF_031039175.1,2023-08-31,2
GCF_031039375.1_ASM3103937v1_genomic.fna,"NZ_CP065094.1 Salmonella enterica subsp. enterica strain SENT0077 chromosome, complete genome ;(+2 contigs)",2023,4926118,4926118,1378008,0.27973507739765874,0.27973507739765874,2.23788061918127,1231530,1.1189398553019414,0.2378806191812699,28421924.0,0.0,GCF_031039375.1,2023-08-31,3
GCF_031039535.1_ASM3103953v1_genomic.fna,"NZ_CP065097.1 Salmonella enterica subsp. enterica strain SENT0075 chromosome, complete genome ;(+2 contigs)",2023,4901887,4901887,1371720,0.27983509207780594,0.27983509207780594,2.2386807366224475,1225472,1.1193401399623981,0.2386807366224475,28277924.0,0.0,GCF_031039535.1,2023-08-31,3
GCF_031039735.1_ASM3103973v1_genomic.fna,"NZ_CP065100.1 Salmonella enterica subsp. enterica strain SENT0058 chromosome, complete genome ;(+7 contigs)",2023,5116548,5116548,1432016,0.2798793248885772,0.2798793248885772,2.2390345991086176,1279137,1.1195172995543088,0.23903459910861757,29567924.0,0.0,GCF_031039735.1,2023-08-31,8
GCF_031039875.1_ASM3103987v1_genomic.fna,"NZ_CP065108.1 Salmonella enterica subsp. enterica strain SENT0044 chromosome, complete genome ;(+2 contigs)",2023,4872333,4872333,1363598,0.27986551822299505,0.27986551822299505,2.2389241457839604,1218084,1.1194613836155798,0.23892414578396037,28097924.0,0.0,GCF_031039875.1,2023-08-31,3
GCF_031174645.1_ASM3117464v1_genomic.fna,"NZ_CP133398.1 Salmonella enterica subsp. enterica serovar Rissen strain D15 chromosome, complete genome ;(+2 contigs)",2023,4964863,4964863,1388366,0.27963833040307456,0.27963833040307456,2.2371066432245965,1241216,1.118553096318449,0.2371066432245965,28655924.0,0.0,GCF_031174645.1,2023-09-03,3
GCF_031182125.1_ASM3118212v1_genomic.fna,"NZ_CP133419.1 Salmonella enterica subsp. enterica serovar Enteritidis strain SA606 chromosome, complete genome ;(+2 contigs)",2023,4798624,4798624,1344588,0.2802028248097788,0.2802028248097788,2.2416225984782305,1199656,1.1208112992391153,0.24162259847823053,27659924.0,0.0,GCF_031182125.1,2023-09-03,3
GCF_031184215.1_ASM3118421v1_genomic.fna,"NZ_CP133429.1 Salmonella enterica subsp. enterica serovar Enteritidis strain SA616 chromosome, complete genome ;(+2 contigs)",2023,4790057,4790057,1342045,0.2801730751847003,0.2801730751847003,2.2413846014776024,1197515,1.120691598852624,0.24138460147760243,27605924.0,0.0,GCF_031184215.1,2023-09-03,3
GCF_031182935.1_ASM3118293v1_genomic.fna,"NZ_CP133422.1 Salmonella enterica subsp. enterica serovar Kedougou strain SA613 chromosome, complete genome ;(+3 contigs)",2023,5072012,5072012,1419780,0.27992441658261064,0.27992441658261064,2.239395332660885,1268003,1.1196976663304425,0.23939533266088509,29297924.0,0.0,GCF_031182935.1,2023-09-03,4
GCF_031183715.1_ASM3118371v1_genomic.fna,"NZ_CP133426.1 Salmonella enterica subsp. enterica serovar Enteritidis strain SA615 chromosome, complete genome ;(+2 contigs)",2023,4790057,4790057,1342045,0.2801730751847003,0.2801730751847003,2.2413846014776024,1197515,1.120691598852624,0.24138460147760243,27605924.0,0.0,GCF_031183715.1,2023-09-03,3
GCF_031184795.1_ASM3118479v1_genomic.fna,"NZ_CP133432.1 Salmonella enterica subsp. enterica serovar Enteritidis strain SA617 chromosome, complete genome ;(+2 contigs)",2023,4790057,4790057,1342045,0.2801730751847003,0.2801730751847003,2.2413846014776024,1197515,1.120691598852624,0.24138460147760243,27605924.0,0.0,GCF_031184795.1,2023-09-03,3
GCF_031187125.1_ASM3118712v1_genomic.fna,"NZ_CP133435.1 Salmonella enterica subsp. enterica serovar Enteritidis strain SA607 chromosome, complete genome ;(+1 contigs)",2023,4777006,4777006,1338354,0.2801658612109761,0.2801658612109761,2.2413268896878087,1194252,1.1206629756533797,0.2413268896878087,27527924.0,0.0,GCF_031187125.1,2023-09-03,2
GCF_031188765.1_ASM3118876v1_genomic.fna,"NZ_CP133438.1 Salmonella enterica subsp. enterica serovar Enteritidis strain SA608 chromosome, complete genome ;(+1 contigs)",2023,4776774,4776774,1338332,0.2801748627839626,0.2801748627839626,2.2413989022717007,1194194,1.1206989819074622,0.2413989022717007,27527924.0,0.0,GCF_031188765.1,2023-09-03,2
GCF_031197025.1_ASM3119702v1_genomic.fna,"NZ_CP133487.1 Salmonella enterica strain 94 chromosome, complete genome ;(+2 contigs)",2023,5191752,5191752,1452923,0.2798521578072296,0.2798521578072296,2.238817262457837,1297938,1.1194086312289184,0.23881726245783685,30017924.0,0.0,GCF_031197025.1,2023-09-05,3
GCF_031198825.1_ASM3119882v1_genomic.fna,"NZ_CP133565.1 Salmonella enterica strain CFIAFB20140150 chromosome, complete genome ;(+2 contigs)",2023,4786230,4786230,1340504,0.2800751322021717,0.2800751322021717,2.2406010576173734,1196558,1.1203000606740334,0.24060105761737338,27581924.0,0.0,GCF_031198825.1,2023-09-06,3
GCF_032465755.1_ASM3246575v1_genomic.fna,"NZ_CP136145.1 Salmonella enterica subsp. enterica serovar Mbandaka strain JNQH948 chromosome, complete genome",2023,4724939,4724939,1322592,0.27991726454034643,0.27991726454034643,2.2393381163227715,1181235,1.1196688211913801,0.23933811632277147,27215924.0,0.0,GCF_032465755.1,2023-10-10,1
GCF_032465775.1_ASM3246577v1_genomic.fna,"NZ_CP136149.1 Salmonella enterica subsp. enterica serovar Enteritidis strain JNQH952 chromosome, complete genome ;(+2 contigs)",2023,4768610,4768610,1336014,0.2801684348269202,0.2801684348269202,2.2413474786153618,1192153,1.1206732692867443,0.24134747861536177,27479924.0,0.0,GCF_032465775.1,2023-10-10,3
GCF_032598805.1_ASM3259880v1_genomic.fna,"NZ_CP116616.1 Salmonella enterica subsp. enterica serovar Gallinarum strain SG1 chromosome, complete genome",2023,4624151,4624151,1296082,0.28028539725454465,0.28028539725454465,2.2422831780363572,1156038,1.1211413465647324,0.24228317803635724,26609924.0,0.0,GCF_032598805.1,2023-10-12,1
GCF_032465835.1_ASM3246583v1_genomic.fna,"NZ_CP136146.1 Salmonella enterica subsp. enterica serovar Thompson strain JNQH950 chromosome, complete genome ;(+2 contigs)",2023,4912954,4912954,1374189,0.2797072799786035,0.2797072799786035,2.237658239828828,1228239,1.1188286644537424,0.23765823982882806,28343924.0,0.0,GCF_032465835.1,2023-10-10,3
GCF_032465795.1_ASM3246579v1_genomic.fna,"NZ_CP136141.1 Salmonella enterica subsp. enterica serovar Enteritidis strain JNQH940 chromosome, complete genome ;(+3 contigs)",2023,4961161,4961161,1389202,0.28001550443535295,0.28001550443535295,2.2401240354828236,1240291,1.1200613404434927,0.24012403548282357,28631924.0,0.0,GCF_032465795.1,2023-10-10,4
GCF_032681265.1_ASM3268126v1_genomic.fna,"NZ_CP136400.1 Salmonella enterica strain JE4313 chromosome, complete genome ;(+1 contigs)",2023,4985718,4985718,1396269,0.2800537455186996,0.2800537455186996,2.240429964149597,1246430,1.1202145327054067,0.24042996414959683,28781924.0,0.0,GCF_032681265.1,2023-10-15,2
GCF_032938035.1_ASM3293803v1_genomic.fna,"NZ_CP136645.1 Salmonella enterica subsp. enterica strain LA5 isolate 775 chromosome, complete genome ;(+1 contigs)",2023,4745191,4745191,1329439,0.28016554022799084,0.28016554022799084,2.2413243218239267,1186298,1.1206619247440357,0.2413243218239267,27335924.0,0.0,GCF_032938035.1,2023-10-23,2
GCF_032700165.1_ASM3270016v1_genomic.fna,"NZ_CP103966.1 Salmonella enterica strain QT6365 chromosome, complete genome ;(+1 contigs)",2023,5000736,5000736,1398903,0.27973942235702903,0.27973942235702903,2.2379153788562323,1250184,1.1189576894281161,0.23791537885623226,28871924.0,0.0,GCF_032700165.1,2023-10-16,2
GCF_033403855.1_ASM3340385v1_genomic.fna,"NZ_CP137712.1 Salmonella enterica isolate FELIX_MS734 chromosome, complete genome ;(+1 contigs)",2023,4951428,4951428,1386637,0.2800478972934677,0.2800478972934677,2.2403831783477415,1237857,1.1201915891738707,0.24038317834774148,28571924.0,0.0,GCF_033403855.1,2023-11-07,2
GCF_033613815.1_ASM3361381v1_genomic.fna,"NZ_CP138307.1 Salmonella enterica subsp. enterica serovar Mbandaka strain SM_F28R chromosome, complete genome ;(+1 contigs)",2023,5072564,5072564,1409733,0.27791329986176616,0.27791329986176616,2.2233063988941293,1268141,1.1116531994470646,0.2233063988941293,29303924.0,0.0,GCF_033613815.1,2023-11-14,2
GCF_033615035.1_ASM3361503v1_genomic.fna,"NZ_CP138305.1 Salmonella enterica subsp. enterica serovar Mbandaka strain SM_B30R chromosome, complete genome ;(+1 contigs)",2023,5087474,5087474,1409929,0.2771373377043303,0.2771373377043303,2.2170987016346424,1271869,1.1085489150219088,0.2170987016346424,29387924.0,0.0,GCF_033615035.1,2023-11-14,2
GCF_034259065.1_ASM3425906v1_genomic.fna,"NZ_CP139456.1 Salmonella enterica strain FB23 chromosome, complete genome",2023,4754462,4754462,1330776,0.27990043878781656,0.27990043878781656,2.2392035103025325,1188616,1.1196012841826124,0.2392035103025325,27389924.0,0.0,GCF_034259065.1,2023-12-10,1
GCF_034259085.1_ASM3425908v1_genomic.fna,"NZ_CP139457.1 Salmonella enterica strain XB08 chromosome, complete genome",2023,4837757,4837757,1354305,0.2799448174019489,0.2799448174019489,2.239558539215591,1209440,1.1197785752083609,0.239558539215591,27893924.0,0.0,GCF_034259085.1,2023-12-10,1
GCF_034377425.1_ASM3437742v1_genomic.fna,"NZ_CP139746.1 Salmonella enterica strain FELIX_MS205 chromosome, complete genome ;(+1 contigs)",2023,4951892,4951892,1386695,0.2800333690637841,0.2800333690637841,2.240266952510273,1237973,1.1201334762551365,0.24026695251027297,28577924.0,0.0,GCF_034377425.1,2023-12-14,2
GCF_034447935.1_ASM3444793v1_genomic.fna,"NZ_CP130616.1 Salmonella enterica subsp. enterica serovar Abortusovis strain 405987R1_S50 chromosome, complete genome ;(+1 contigs)",2023,4839678,4839678,1356203,0.28022587453132214,0.28022587453132214,2.241806996250577,1209920,1.120903034911399,0.2418069962505771,27905924.0,0.0,GCF_034447935.1,2023-12-18,2
GCF_034448035.1_ASM3444803v1_genomic.fna,"NZ_CP130618.1 Salmonella enterica subsp. enterica serovar Abortusovis strain 401964R1_S49 chromosome, complete genome ;(+2 contigs)",2023,4958164,4958164,1389379,0.2802204606382524,0.2802204606382524,2.241763685106019,1239541,1.1208818425530096,0.2417636851060192,28613924.0,0.0,GCF_034448035.1,2023-12-18,3
GCF_034448755.1_ASM3444875v1_genomic.fna,"NZ_CP130621.1 Salmonella enterica subsp. enterica serovar Abortusovis strain 180121R1S_S48 chromosome, complete genome ;(+1 contigs)",2023,4877413,4877413,1366734,0.28021699208166295,0.28021699208166295,2.2417359366533036,1219354,1.1208672789034193,0.24173593665330362,28127924.0,0.0,GCF_034448755.1,2023-12-18,2
GCF_034448845.1_ASM3444884v1_genomic.fna,"NZ_CP132010.1 Salmonella enterica subsp. enterica serovar Abortusovis isolate 405580R1_S46 chromosome, complete genome",2023,4781817,4781817,1339840,0.28019474605573574,0.28019474605573574,2.241557968445886,1195455,1.120778281072897,0.24155796844588595,27557924.0,0.0,GCF_034448845.1,2023-12-18,1
GCF_034491365.1_ASM3449136v1_genomic.fna,"NZ_CP140404.1 Salmonella enterica subsp. enterica serovar Hadar strain PNUSAS249879 chromosome, complete genome",2023,4759743,4759743,1330411,0.27951320060767987,0.27951320060767987,2.236105604861439,1189936,1.1180525675330437,0.23610560486143894,27425924.0,0.0,GCF_034491365.1,2023-12-20,1
GCF_034493545.1_ASM3449354v1_genomic.fna,"NZ_CP140412.1 Salmonella enterica subsp. enterica serovar Hadar strain PNUSAS360131 chromosome, complete genome ;(+3 contigs)",2023,5048161,5048161,1412868,0.27987776142638876,0.27987776142638876,2.23902209141111,1262041,1.1195103804076096,0.23902209141111008,29153924.0,0.0,GCF_034493545.1,2023-12-20,4
GCF_034494365.1_ASM3449436v1_genomic.fna,"NZ_CP140416.1 Salmonella enterica subsp. enterica serovar Hadar strain PNUSAS318075 chromosome, complete genome",2023,4841234,4841234,1354951,0.2798771965990489,0.2798771965990489,2.2390175727923913,1210309,1.1195083239073658,0.23901757279239133,27911924.0,0.0,GCF_034494365.1,2023-12-20,1
GCF_035319905.1_ASM3531990v1_genomic.fna,"NZ_CP141256.1 Salmonella enterica subsp. enterica serovar London strain A132 chromosome, complete genome ;(+2 contigs)",2024,4829066,4829066,1351440,0.2798553591936826,0.2798553591936826,2.2388428735494608,1207267,1.119420973156725,0.23884287354946077,27839924.0,0.0,GCF_035319905.1,2024-01-09,3
GCF_035592515.1_ASM3559251v1_genomic.fna,"NZ_CP141594.1 Salmonella enterica strain TY1512 chromosome, complete genome",2024,4829444,4829444,1352021,0.2799537586521347,0.2799537586521347,2.2396300692170774,1207361,1.1198150346085387,0.2396300692170774,27839924.0,0.0,GCF_035592515.1,2024-01-11,1
GCF_035658395.1_ASM3565839v1_genomic.fna,"NZ_CP141947.1 Salmonella enterica strain TY27 chromosome, complete genome",2024,4963575,4963575,1382410,0.2785109522874138,0.2785109522874138,2.2280876182993103,1240894,1.1140435847058654,0.22808761829931035,28649924.0,0.0,GCF_035658395.1,2024-01-15,1
GCF_036820215.1_ASM3682021v1_genomic.fna,"NZ_CP097849.1 Salmonella enterica subsp. enterica serovar Kentucky strain SSSE-01 chromosome, complete genome ;(+3 contigs)",2024,4878960,4878960,1365265,0.27982705330644236,0.27982705330644236,2.238616426451539,1219740,1.1193082132257695,0.2386164264515389,28139924.0,0.0,GCF_036820215.1,2024-04-05,4
GCF_036821985.1_ASM3682198v1_genomic.fna,"NZ_CP097853.1 Salmonella enterica subsp. enterica serovar Kentucky strain SSSE-03 chromosome, complete genome ;(+3 contigs)",2024,4878184,4878184,1365166,0.2798512725227257,0.2798512725227257,2.2388101801818054,1219546,1.1194050900909027,0.23881018018180544,28133924.0,0.0,GCF_036821985.1,2024-04-05,4
GCF_037055435.1_ASM3705543v1_genomic.fna,"NZ_CP124236.1 Salmonella enterica strain S151 chromosome, complete genome ;(+1 contigs)",2024,4791586,4791586,1342784,0.2802379003528268,0.2802379003528268,2.2419032028226145,1197897,1.1209511335281748,0.24190320282261446,27617924.0,0.0,GCF_037055435.1,2024-04-05,2
GCF_037770365.1_ASM3777036v1_genomic.fna,"NZ_CP148789.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1323HSL0044 chromosome, complete genome",2024,4733505,4733505,1325880,0.2801053342079495,0.2801053342079495,2.240842673663596,1183377,1.1204206267318022,0.2408426736635958,27269924.0,0.0,GCF_037770365.1,2024-04-05,1
GCF_036871005.1_ASM3687100v1_genomic.fna,"NZ_CP145533.1 Salmonella enterica subsp. enterica serovar 4,[5],12:i:- strain ZC055 chromosome, complete genome ;(+2 contigs)",2024,5389029,5389029,1509069,0.28002614200072035,0.28002614200072035,2.2402091360057628,1347258,1.120103944456073,0.24020913600576277,31199924.0,0.0,GCF_036871005.1,2024-04-05,3
GCF_037099745.1_ASM3709974v1_genomic.fna,"NZ_CP146847.1 Salmonella enterica subsp. enterica serovar Wandsworth strain 21-SA00706-0 chromosome, complete genome ;(+1 contigs)",2024,4885853,4885853,1368289,0.28005120088549534,0.28005120088549534,2.2404096070839628,1221464,1.1202041157168774,0.24040960708396275,28181924.0,0.0,GCF_037099745.1,2024-04-05,2
GCF_037771175.1_ASM3777117v1_genomic.fna,"NZ_CP148790.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1323HSL0039 chromosome, complete genome ;(+3 contigs)",2024,5076779,5076779,1416064,0.27892961265400756,0.27892961265400756,2.2314369012320605,1269195,1.1157182308471119,0.2314369012320605,29327924.0,0.0,GCF_037771175.1,2024-04-05,4
GCF_037772145.1_ASM3777214v1_genomic.fna,"NZ_CP148794.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1323HSL0030 chromosome, complete genome ;(+2 contigs)",2024,5041790,5041790,1411564,0.2799727874425551,0.2799727874425551,2.239782299540441,1260448,1.1198907055269238,0.23978229954044084,29117924.0,0.0,GCF_037772145.1,2024-04-05,3
GCF_037774005.1_ASM3777400v1_genomic.fna,"NZ_CP148801.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1323HSL0002 chromosome, complete genome ;(+4 contigs)",2024,5070714,5070714,1417915,0.27962827325698114,0.27962827325698114,2.237026186055849,1267679,1.1185126518621828,0.23702618605584913,29291924.0,0.0,GCF_037774005.1,2024-04-05,5
GCF_037773035.1_ASM3777303v1_genomic.fna,"NZ_CP148797.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1323HSL0028 chromosome, complete genome ;(+3 contigs)",2024,5069729,5069729,1413993,0.27890899099340416,0.27890899099340416,2.2312719279472333,1267433,1.1156353037990963,0.23127192794723328,29285924.0,0.0,GCF_037773035.1,2024-04-05,4
GCF_037775235.1_ASM3777523v1_genomic.fna,"NZ_CP148810.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1323CSL0034 chromosome, complete genome ;(+3 contigs)",2024,5054657,5054657,1415006,0.2799410523800131,0.2799410523800131,2.239528419040105,1263665,1.1197635449268595,0.2395284190401048,29195924.0,0.0,GCF_037775235.1,2024-04-05,4
GCF_037776255.1_ASM3777625v1_genomic.fna,"NZ_CP148814.1 Salmonella enterica subsp. enterica serovar Infantis strain Z1323CSL0027 chromosome, complete genome ;(+3 contigs)",2024,5054621,5054621,1415161,0.27997371118428066,0.27997371118428066,2.2397896894742453,1263656,1.1198941800616624,0.23978968947424528,29195924.0,0.0,GCF_037776255.1,2024-04-05,4
