accession,year,n_bases,optimal_2bit_bytes,zlib_bytes,zlib_bytes_corrected,n_contigs,file
GCA_050750695.1,2025,4594033,1148508.25,1286707,1278466.5,2,GCA_050750695.1_Hybrid_genome_assembly_using_MiSeq_and_MinION_genomic.fna
GCA_050751425.1,2025,4594033,1148508.25,1286695,1278454.5,2,GCA_050751425.1_Hybrid_genome_assembly_using_MiSeq_and_MinION_genomic.fna
GCA_050751435.1,2025,4594105,1148526.25,1286727,1278486.5,2,GCA_050751435.1_Hybrid_genome_assembly_using_MiSeq_and_MinION_genomic.fna
GCA_050752205.1,2025,4594174,1148543.5,1286736,1278495.5,2,GCA_050752205.1_Hybrid_genome_assembly_using_MiSeq_and_MinION_genomic.fna
GCA_050752235.1,2025,4594171,1148542.75,1286748,1278507.5,2,GCA_050752235.1_Hybrid_genome_assembly_using_MiSeq_and_MinION_genomic.fna
GCA_050753085.1,2025,4593292,1148323.0,1286507,1278266.5,2,GCA_050753085.1_Hybrid_genome_assembly_using_MiSeq_and_MinION_genomic.fna
GCA_050753095.1,2025,4594093,1148523.25,1286727,1278486.5,2,GCA_050753095.1_Hybrid_genome_assembly_using_MiSeq_and_MinION_genomic.fna
GCA_050753445.1,2025,4594467,1148616.75,1286820,1278579.5,2,GCA_050753445.1_Hybrid_genome_assembly_using_MiSeq_and_MinION_genomic.fna
GCA_050847245.1,2025,4642250,1160562.5,1300644,1292403.5,1,GCA_050847245.1_1258_genomic.fna
GCA_050858555.1,2025,4632784,1158196.0,1298101,1289860.5,1,GCA_050858555.1_ASM5085855v1_genomic.fna
GCA_050858975.1,2025,4792707,1198176.75,1341840,1333599.5,3,GCA_050858975.1_ASM5085897v1_genomic.fna
GCA_050859165.1,2025,5160481,1290120.25,1441362,1433121.5,5,GCA_050859165.1_TBE6_genomic.fna
GCA_050859195.1,2025,5205416,1301354.0,1453632,1445391.5,6,GCA_050859195.1_TST3_genomic.fna
GCA_050859205.1,2025,5138190,1284547.5,1436134,1427893.5,6,GCA_050859205.1_TF5_genomic.fna
GCA_050859215.1,2025,5027870,1256967.5,1405333,1397092.5,7,GCA_050859215.1_SEV4_genomic.fna
GCA_050870965.1,2025,5539304,1384826.0,1550962,1542721.5,2,GCA_050870965.1_ASM5087096v1_genomic.fna
GCA_050870975.1,2025,5631543,1407885.75,1576848,1568607.5,3,GCA_050870975.1_ASM5087097v1_genomic.fna
GCA_050887695.1,2025,5024367,1256091.75,1404564,1396323.5,6,GCA_050887695.1_SEV1_genomic.fna
GCA_050906615.2,2025,5557042,1389260.5,1555271,1547030.5,9,GCA_050906615.2_ASM5090661v2_genomic.fna
GCA_050907655.2,2025,5255751,1313937.75,1472248,1464007.5,4,GCA_050907655.2_ASM5090765v2_genomic.fna
GCA_050907675.2,2025,4929197,1232299.25,1378722,1370481.5,4,GCA_050907675.2_ASM5090767v2_genomic.fna
GCA_050909155.1,2025,5045745,1261436.25,1412978,1404737.5,4,GCA_050909155.1_ASM5090915v1_genomic.fna
GCA_050916125.1,2025,5430508,1357627.0,1519991,1511750.5,3,GCA_050916125.1_ASM5091612v1_genomic.fna
GCA_050916145.1,2025,5397132,1349283.0,1510747,1502506.5,3,GCA_050916145.1_ASM5091614v1_genomic.fna
GCA_050920405.1,2025,5758800,1439700.0,1612103,1603862.5,2,GCA_050920405.1_ASM5092040v1_genomic.fna
GCA_050920415.1,2025,5537687,1384421.75,1550961,1542720.5,2,GCA_050920415.1_ASM5092041v1_genomic.fna
GCA_050920425.1,2025,5462515,1365628.75,1527292,1519051.5,2,GCA_050920425.1_ASM5092042v1_genomic.fna
GCA_050920435.1,2025,5521579,1380394.75,1544730,1536489.5,3,GCA_050920435.1_ASM5092043v1_genomic.fna
GCA_050920445.1,2025,5392452,1348113.0,1508582,1500341.5,2,GCA_050920445.1_ASM5092044v1_genomic.fna
GCA_050920455.1,2025,5297314,1324328.5,1483784,1475543.5,2,GCA_050920455.1_ASM5092045v1_genomic.fna
GCA_050920465.1,2025,5420436,1355109.0,1518310,1510069.5,2,GCA_050920465.1_ASM5092046v1_genomic.fna
GCA_050920475.1,2025,5106456,1276614.0,1428026,1419785.5,2,GCA_050920475.1_ASM5092047v1_genomic.fna
GCA_050920485.1,2025,5164060,1291015.0,1444381,1436140.5,2,GCA_050920485.1_ASM5092048v1_genomic.fna
GCA_050932135.1,2025,4818428,1204607.0,1350509,1342268.5,2,GCA_050932135.1_1255_genomic.fna
GCA_050932145.1,2025,5396947,1349236.75,1511084,1502843.5,5,GCA_050932145.1_2850_genomic.fna
GCA_050956525.1,2025,4854662,1213665.5,1359480,1351239.5,4,GCA_050956525.1_ASM5095652v1_genomic.fna
GCA_050956535.1,2025,5261798,1315449.5,1473086,1464845.5,3,GCA_050956535.1_ASM5095653v1_genomic.fna
GCA_050957145.1,2025,5388999,1347249.75,1509190,1500949.5,5,GCA_050957145.1_ASM5095714v1_genomic.fna
GCA_051012475.1,2025,5582958,1395739.5,1565015,1556774.5,4,GCA_051012475.1_ASM5101247v1_genomic.fna
GCA_051012485.1,2025,5894617,1473654.25,1649543,1641302.5,4,GCA_051012485.1_ASM5101248v1_genomic.fna
GCA_051012535.1,2025,4641666,1160416.5,1300458,1292217.5,1,GCA_051012535.1_ASM5101253v1_genomic.fna
GCA_051027585.1,2025,5039713,1259928.25,1410410,1402169.5,4,GCA_051027585.1_ASM5102758v1_genomic.fna
GCA_051027595.1,2025,4979000,1244750.0,1394418,1386177.5,2,GCA_051027595.1_ASM5102759v1_genomic.fna
GCA_051035765.1,2025,5086546,1271636.5,1424690,1416449.5,2,GCA_051035765.1_ASM5103576v1_genomic.fna
GCA_051048115.1,2025,4634588,1158647.0,1298316,1290075.5,1,GCA_051048115.1_ASM5104811v1_genomic.fna
GCA_051054885.1,2025,4496410,1124102.5,1259439,1251198.5,1,GCA_051054885.1_ASM5105488v1_genomic.fna
GCA_051100375.1,2025,4933132,1233283.0,1377652,1369411.5,3,GCA_051100375.1_ASM5110037v1_genomic.fna
GCA_051100545.1,2025,5169857,1292464.25,1443215,1434974.5,3,GCA_051100545.1_ASM5110054v1_genomic.fna
GCA_051106255.1,2025,5134725,1283681.25,1438107,1429866.5,6,GCA_051106255.1_ASM5110625v1_genomic.fna
GCA_051122395.1,2025,5090506,1272626.5,1427088,1418847.5,2,GCA_051122395.1_CEA224S_genomic.fna
GCA_051122405.1,2025,5170406,1292601.5,1449128,1440887.5,6,GCA_051122405.1_CEA212U_genomic.fna
GCA_051122415.1,2025,5088775,1272193.75,1426952,1418711.5,9,GCA_051122415.1_CEA601S_genomic.fna
GCA_051122425.1,2025,5180445,1295111.25,1449024,1440783.5,7,GCA_051122425.1_CEA106S_genomic.fna
GCA_051122675.1,2025,6081559,1520389.75,1700784,1692543.5,5,GCA_051122675.1_ASM5112267v1_genomic.fna
GCA_051122685.1,2025,5915181,1478795.25,1652315,1644074.5,5,GCA_051122685.1_ASM5112268v1_genomic.fna
GCA_051122695.1,2025,4883370,1220842.5,1367913,1359672.5,3,GCA_051122695.1_ASM5112269v1_genomic.fna
GCA_051122725.1,2025,5234884,1308721.0,1467633,1459392.5,2,GCA_051122725.1_E._coli_47-1826_genomic.fna
GCA_051136165.1,2025,4963327,1240831.75,1388855,1380614.5,4,GCA_051136165.1_ASM5113616v1_genomic.fna
GCA_051136175.1,2025,5338692,1334673.0,1493568,1485327.5,4,GCA_051136175.1_ASM5113617v1_genomic.fna
GCA_051136185.1,2025,5115143,1278785.75,1431368,1423127.5,8,GCA_051136185.1_ASM5113618v1_genomic.fna
GCA_051136195.1,2025,5269971,1317492.75,1475331,1467090.5,8,GCA_051136195.1_ASM5113619v1_genomic.fna
GCA_051163645.1,2025,5156835,1289208.75,1444415,1436174.5,4,GCA_051163645.1_ASM5116364v1_genomic.fna
GCA_051166445.1,2025,4964086,1241021.5,1389245,1381004.5,2,GCA_051166445.1_ASM5116644v1_genomic.fna
GCA_051175605.1,2025,4577296,1144324.0,1282623,1274382.5,2,GCA_051175605.1_ASM5117560v1_genomic.fna
GCA_051175635.1,2025,4663897,1165974.25,1304462,1296221.5,2,GCA_051175635.1_ASM5117563v1_genomic.fna
GCA_051175645.1,2025,4712190,1178047.5,1317929,1309688.5,2,GCA_051175645.1_ASM5117564v1_genomic.fna
GCA_051200755.1,2025,4799179,1199794.75,1338087,1329846.5,3,GCA_051200755.1_ASM5120075v1_genomic.fna
GCA_051200775.1,2025,4864107,1216026.75,1362372,1354131.5,1,GCA_051200775.1_ASM5120077v1_genomic.fna
GCA_051225595.1,2025,5409298,1352324.5,1514371,1506130.5,9,GCA_051225595.1_ASM5122559v1_genomic.fna
GCA_051307235.1,2025,5283683,1320920.75,1479119,1470878.5,10,GCA_051307235.1_ASM5130723v1_genomic.fna
GCA_051307245.1,2025,5231088,1307772.0,1464441,1456200.5,15,GCA_051307245.1_ASM5130724v1_genomic.fna
GCA_051351685.1,2025,5093569,1273392.25,1424469,1416228.5,4,GCA_051351685.1_ASM5135168v1_genomic.fna
GCA_051359655.1,2025,4862412,1215603.0,1361040,1352799.5,6,GCA_051359655.1_ASM5135965v1_genomic.fna
GCA_051397835.1,2025,5053166,1263291.5,1413736,1405495.5,5,GCA_051397835.1_ASM5139783v1_genomic.fna
GCA_051397845.1,2025,5514608,1378652.0,1543640,1535399.5,8,GCA_051397845.1_ASM5139784v1_genomic.fna
GCA_051521815.1,2025,4693632,1173408.0,1315260,1307019.5,1,GCA_051521815.1_ASM5152181v1_genomic.fna
GCA_051521825.1,2025,4771756,1192939.0,1333329,1325088.5,1,GCA_051521825.1_G5g_genomic.fna
GCA_051521835.1,2025,4685623,1171405.75,1308727,1300486.5,2,GCA_051521835.1_C10g_genomic.fna
GCA_051521845.1,2025,4942188,1235547.0,1383652,1375411.5,3,GCA_051521845.1_ASM5152184v1_genomic.fna
GCA_051521855.1,2025,5079906,1269976.5,1420975,1412734.5,4,GCA_051521855.1_ASM5152185v1_genomic.fna
GCA_051521865.1,2025,5056634,1264158.5,1415148,1406907.5,2,GCA_051521865.1_ASM5152186v1_genomic.fna
GCA_051521885.1,2025,4797113,1199278.25,1344064,1335823.5,2,GCA_051521885.1_ASM5152188v1_genomic.fna
GCA_051521895.1,2025,4729379,1182344.75,1324697,1316456.5,2,GCA_051521895.1_ASM5152189v1_genomic.fna
GCA_051521905.1,2025,5001341,1250335.25,1400244,1392003.5,3,GCA_051521905.1_ASM5152190v1_genomic.fna
GCA_051521915.1,2025,4865622,1216405.5,1362916,1354675.5,2,GCA_051521915.1_ASM5152191v1_genomic.fna
GCA_051521925.1,2025,4860580,1215145.0,1359743,1351502.5,2,GCA_051521925.1_ASM5152192v1_genomic.fna
GCA_051521935.1,2025,5035481,1258870.25,1407284,1399043.5,2,GCA_051521935.1_ASM5152193v1_genomic.fna
GCA_051521945.1,2025,9657200,2414300.0,2702640,2694399.5,5,GCA_051521945.1_ASM5152194v1_genomic.fna
GCA_051521955.1,2025,4952526,1238131.5,1382078,1373837.5,4,GCA_051521955.1_ASM5152195v1_genomic.fna
GCA_051521965.1,2025,4964598,1241149.5,1389140,1380899.5,3,GCA_051521965.1_ASM5152196v1_genomic.fna
GCA_051521975.1,2025,5090534,1272633.5,1426789,1418548.5,2,GCA_051521975.1_ASM5152197v1_genomic.fna
GCA_051521985.1,2025,4778884,1194721.0,1338779,1330538.5,2,GCA_051521985.1_ASM5152198v1_genomic.fna
GCA_051522375.1,2025,4930632,1232658.0,1380214,1371973.5,4,GCA_051522375.1_ASM5152237v1_genomic.fna
GCA_051522385.1,2025,4687475,1171868.75,1313167,1304926.5,2,GCA_051522385.1_ASM5152238v1_genomic.fna
GCA_051546145.1,2025,5179322,1294830.5,1446487,1438246.5,7,GCA_051546145.1_ASM5154614v1_genomic.fna
GCA_051546155.1,2025,5682972,1420743.0,1588812,1580571.5,6,GCA_051546155.1_ASM5154615v1_genomic.fna
GCA_051549655.1,2025,5569735,1392433.75,1555993,1547752.5,9,GCA_051549655.1_ASM5154965v1_genomic.fna
GCA_051549665.1,2025,5225776,1306444.0,1463166,1454925.5,5,GCA_051549665.1_ASM5154966v1_genomic.fna
GCA_051549685.1,2025,5471027,1367756.75,1530692,1522451.5,3,GCA_051549685.1_ASM5154968v1_genomic.fna
GCA_051558235.1,2025,5153958,1288489.5,1444634,1436393.5,2,GCA_051558235.1_ASM5155823v1_genomic.fna
GCA_051558705.1,2025,5084946,1271236.5,1422545,1414304.5,2,GCA_051558705.1_ASM5155870v1_genomic.fna
GCA_051558715.1,2025,5523886,1380971.5,1545462,1537221.5,2,GCA_051558715.1_ASM5155871v1_genomic.fna
GCA_051558905.1,2025,5377209,1344302.25,1505159,1496918.5,2,GCA_051558905.1_ASM5155890v1_genomic.fna
GCA_051558915.1,2025,5235454,1308863.5,1467708,1459467.5,3,GCA_051558915.1_ASM5155891v1_genomic.fna
GCA_051559225.1,2025,5155673,1288918.25,1443169,1434928.5,3,GCA_051559225.1_ASM5155922v1_genomic.fna
GCA_051559245.1,2025,5163869,1290967.25,1445095,1436854.5,3,GCA_051559245.1_ASM5155924v1_genomic.fna
GCA_051559745.1,2025,5188393,1297098.25,1452153,1443912.5,3,GCA_051559745.1_ASM5155974v1_genomic.fna
GCA_051559755.1,2025,5238109,1309527.25,1468380,1460139.5,2,GCA_051559755.1_ASM5155975v1_genomic.fna
GCA_051560165.1,2025,5118113,1279528.25,1434385,1426144.5,2,GCA_051560165.1_ASM5156016v1_genomic.fna
GCA_051560175.1,2025,5155577,1288894.25,1445415,1437174.5,2,GCA_051560175.1_ASM5156017v1_genomic.fna
GCA_051561195.1,2025,5355728,1338932.0,1500775,1492534.5,3,GCA_051561195.1_ASM5156119v1_genomic.fna
GCA_051561535.1,2025,5231112,1307778.0,1465494,1457253.5,2,GCA_051561535.1_ASM5156153v1_genomic.fna
GCA_051562005.1,2025,4921218,1230304.5,1379814,1371573.5,1,GCA_051562005.1_ASM5156200v1_genomic.fna
GCA_051562015.1,2025,5038433,1259608.25,1412159,1403918.5,1,GCA_051562015.1_ASM5156201v1_genomic.fna
GCA_051562285.1,2025,4938108,1234527.0,1383083,1374842.5,1,GCA_051562285.1_ASM5156228v1_genomic.fna
GCA_051562295.1,2025,5111126,1277781.5,1431680,1423439.5,1,GCA_051562295.1_ASM5156229v1_genomic.fna
GCA_051562525.1,2025,5239654,1309913.5,1466363,1458122.5,1,GCA_051562525.1_ASM5156252v1_genomic.fna
GCA_051562535.1,2025,5054865,1263716.25,1416463,1408222.5,1,GCA_051562535.1_ASM5156253v1_genomic.fna
GCA_051562965.1,2025,5015760,1253940.0,1405759,1397518.5,1,GCA_051562965.1_ASM5156296v1_genomic.fna
GCA_051563005.1,2025,5028261,1257065.25,1408447,1400206.5,1,GCA_051563005.1_ASM5156300v1_genomic.fna
GCA_051563765.1,2025,5197952,1299488.0,1456783,1448542.5,1,GCA_051563765.1_ASM5156376v1_genomic.fna
GCA_051563795.1,2025,5043263,1260815.75,1412192,1403951.5,1,GCA_051563795.1_ASM5156379v1_genomic.fna
GCA_051564825.1,2025,5139279,1284819.75,1439960,1431719.5,3,GCA_051564825.1_ASM5156482v1_genomic.fna
GCA_051604015.1,2025,5023770,1255942.5,1406675,1398434.5,5,GCA_051604015.1_ASM5160401v1_genomic.fna
GCA_051604025.1,2025,5138690,1284672.5,1439864,1431623.5,4,GCA_051604025.1_ASM5160402v1_genomic.fna
GCA_051604815.1,2025,5015862,1253965.5,1405614,1397373.5,2,GCA_051604815.1_ASM5160481v1_genomic.fna
GCA_051604825.1,2025,4905705,1226426.25,1375512,1367271.5,6,GCA_051604825.1_ASM5160482v1_genomic.fna
GCA_051605615.1,2025,5431907,1357976.75,1518891,1510650.5,7,GCA_051605615.1_ASM5160561v1_genomic.fna
GCA_051605625.1,2025,4915721,1228930.25,1378280,1370039.5,6,GCA_051605625.1_ASM5160562v1_genomic.fna
GCA_051606395.1,2025,5142023,1285505.75,1436479,1428238.5,4,GCA_051606395.1_ASM5160639v1_genomic.fna
GCA_051607235.1,2025,5029382,1257345.5,1407707,1399466.5,4,GCA_051607235.1_ASM5160723v1_genomic.fna
GCA_051607245.1,2025,5045069,1261267.25,1412114,1403873.5,9,GCA_051607245.1_ASM5160724v1_genomic.fna
GCA_051608105.1,2025,5068212,1267053.0,1420079,1411838.5,2,GCA_051608105.1_ASM5160810v1_genomic.fna
GCA_051608995.1,2025,5292140,1323035.0,1480938,1472697.5,4,GCA_051608995.1_ASM5160899v1_genomic.fna
GCA_051609005.1,2025,5432844,1358211.0,1519766,1511525.5,6,GCA_051609005.1_ASM5160900v1_genomic.fna
GCA_051609655.1,2025,5262909,1315727.25,1473134,1464893.5,6,GCA_051609655.1_ASM5160965v1_genomic.fna
GCA_051609665.1,2025,5011803,1252950.75,1402112,1393871.5,5,GCA_051609665.1_ASM5160966v1_genomic.fna
GCA_051610515.1,2025,5396903,1349225.75,1510421,1502180.5,3,GCA_051610515.1_ASM5161051v1_genomic.fna
GCA_051610525.1,2025,5213795,1303448.75,1458308,1450067.5,5,GCA_051610525.1_ASM5161052v1_genomic.fna
GCA_051611295.1,2025,5460562,1365140.5,1526537,1518296.5,10,GCA_051611295.1_ASM5161129v1_genomic.fna
GCA_051611345.1,2025,5217034,1304258.5,1460539,1452298.5,5,GCA_051611345.1_ASM5161134v1_genomic.fna
GCA_051612735.1,2025,5183330,1295832.5,1450914,1442673.5,4,GCA_051612735.1_ASM5161273v1_genomic.fna
GCA_051612765.1,2025,5343107,1335776.75,1497166,1488925.5,9,GCA_051612765.1_ASM5161276v1_genomic.fna
GCA_051614325.1,2025,5183429,1295857.25,1449653,1441412.5,10,GCA_051614325.1_ASM5161432v1_genomic.fna
GCA_051614995.1,2025,5155373,1288843.25,1441723,1433482.5,12,GCA_051614995.1_ASM5161499v1_genomic.fna
GCA_051615685.1,2025,5448231,1362057.75,1523935,1515694.5,2,GCA_051615685.1_ASM5161568v1_genomic.fna
GCA_051616425.1,2025,4639505,1159876.25,1294387,1286146.5,4,GCA_051616425.1_ASM5161642v1_genomic.fna
GCA_051617905.1,2025,5371063,1342765.75,1504649,1496408.5,4,GCA_051617905.1_ASM5161790v1_genomic.fna
GCA_051618695.1,2025,5106277,1276569.25,1430805,1422564.5,4,GCA_051618695.1_ASM5161869v1_genomic.fna
GCA_051618705.1,2025,5106426,1276606.5,1431080,1422839.5,4,GCA_051618705.1_ASM5161870v1_genomic.fna
GCA_051619495.1,2025,5489484,1372371.0,1534803,1526562.5,5,GCA_051619495.1_ASM5161949v1_genomic.fna
GCA_051669855.1,2025,4961963,1240490.75,1389150,1380909.5,2,GCA_051669855.1_ASM5166985v1_genomic.fna
GCA_051776285.1,2025,5332658,1333164.5,1491812,1483571.5,5,GCA_051776285.1_ASM5177628v1_genomic.fna
GCA_051853105.1,2025,5605745,1401436.25,1549478,1541237.5,6,GCA_051853105.1_ASM5185310v1_genomic.fna
GCA_051858775.1,2025,5033770,1258442.5,1407340,1399099.5,6,GCA_051858775.1_GDSC2227PM_genomic.fna
GCA_051858945.1,2025,5355827,1338956.75,1498710,1490469.5,5,GCA_051858945.1_ASM5185894v1_genomic.fna
GCA_051860275.1,2025,5289406,1322351.5,1481861,1473620.5,4,GCA_051860275.1_ASM5186027v1_genomic.fna
GCA_051903065.1,2025,5353573,1338393.25,1495991,1487750.5,5,GCA_051903065.1_ASM5190306v1_genomic.fna
GCA_051912595.1,2025,4789241,1197310.25,1341537,1333296.5,1,GCA_051912595.1_ASM5191259v1_genomic.fna
GCA_051912605.1,2025,4792172,1198043.0,1343018,1334777.5,1,GCA_051912605.1_ASM5191260v1_genomic.fna
GCA_051912615.1,2025,4826233,1206558.25,1347574,1339333.5,1,GCA_051912615.1_ASM5191261v1_genomic.fna
GCA_051912625.1,2025,4916584,1229146.0,1376780,1368539.5,1,GCA_051912625.1_ASM5191262v1_genomic.fna
GCA_051912635.1,2025,4660026,1165006.5,1304614,1296373.5,1,GCA_051912635.1_ASM5191263v1_genomic.fna
GCA_051930425.1,2025,5321926,1330481.5,1486734,1478493.5,4,GCA_051930425.1_ASM5193042v1_genomic.fna
GCA_051991435.1,2025,5178254,1294563.5,1451914,1443673.5,5,GCA_051991435.1_E602687_genomic.fna
GCA_051991925.1,2025,5179396,1294849.0,1446117,1437876.5,8,GCA_051991925.1_E102651_genomic.fna
GCA_052050745.1,2025,4664906,1166226.5,1305877,1297636.5,1,GCA_052050745.1_ASM5205074v1_genomic.fna
GCA_052063125.1,2025,5275664,1318916.0,1476968,1468727.5,4,GCA_052063125.1_ASM5206312v1_genomic.fna
GCA_052071415.2,2025,4978988,1244747.0,1393373,1385132.5,2,GCA_052071415.2_ASM5207141v2_genomic.fna
GCA_052078165.2,2025,5177422,1294355.5,1448950,1440709.5,4,GCA_052078165.2_ASM5207816v2_genomic.fna
GCA_052122635.1,2025,4985186,1246296.5,1391774,1383533.5,11,GCA_052122635.1_ASM5212263v1_genomic.fna
GCA_052122645.1,2025,5235368,1308842.0,1460864,1452623.5,7,GCA_052122645.1_ASM5212264v1_genomic.fna
GCA_052122675.1,2025,5082322,1270580.5,1423810,1415569.5,3,GCA_052122675.1_ASM5212267v1_genomic.fna
GCA_052122695.1,2025,5100712,1275178.0,1428613,1420372.5,3,GCA_052122695.1_ASM5212269v1_genomic.fna
GCA_052122705.1,2025,5120343,1280085.75,1434329,1426088.5,4,GCA_052122705.1_ASM5212270v1_genomic.fna
GCA_052122735.1,2025,5126811,1281702.75,1435932,1427691.5,3,GCA_052122735.1_ASM5212273v1_genomic.fna
GCA_052122755.1,2025,5966386,1491596.5,1660047,1651806.5,21,GCA_052122755.1_ASM5212275v1_genomic.fna
GCA_052122795.1,2025,5140778,1285194.5,1429552,1421311.5,6,GCA_052122795.1_ASM5212279v1_genomic.fna
GCA_052122835.1,2025,5885802,1471450.5,1647008,1638767.5,10,GCA_052122835.1_ASM5212283v1_genomic.fna
GCA_052122845.1,2025,5888567,1472141.75,1643556,1635315.5,15,GCA_052122845.1_ASM5212284v1_genomic.fna
GCA_052122915.1,2025,5773317,1443329.25,1614928,1606687.5,15,GCA_052122915.1_ASM5212291v1_genomic.fna
GCA_052122925.1,2025,5134537,1283634.25,1438164,1429923.5,4,GCA_052122925.1_ASM5212292v1_genomic.fna
GCA_052122955.1,2025,5230845,1307711.25,1462486,1454245.5,8,GCA_052122955.1_ASM5212295v1_genomic.fna
GCA_052122995.1,2025,5802629,1450657.25,1624044,1615803.5,9,GCA_052122995.1_ASM5212299v1_genomic.fna
GCA_052127855.1,2025,5157232,1289308.0,1443945,1435704.5,5,GCA_052127855.1_ASM5212785v1_genomic.fna
GCA_052127875.1,2025,5139555,1284888.75,1438873,1430632.5,4,GCA_052127875.1_ASM5212787v1_genomic.fna
GCA_052214455.2,2025,4921170,1230292.5,1375969,1367728.5,3,GCA_052214455.2_ASM5221445v2_genomic.fna
GCA_052227275.2,2025,5321585,1330396.25,1489143,1480902.5,5,GCA_052227275.2_ASM5222727v2_genomic.fna
GCA_052227395.2,2025,5498790,1374697.5,1537881,1529640.5,3,GCA_052227395.2_ASM5222739v2_genomic.fna
GCA_052375855.1,2025,5158049,1289512.25,1445338,1437097.5,3,GCA_052375855.1_ASM5237585v1_genomic.fna
GCA_052399485.1,2025,5001797,1250449.25,1401049,1392808.5,2,GCA_052399485.1_ASM5239948v1_genomic.fna
GCA_052402365.1,2025,5018993,1254748.25,1407370,1399129.5,9,GCA_052402365.1_ASM5240236v1_genomic.fna
GCA_052447105.1,2025,4954295,1238573.75,1386409,1378168.5,3,GCA_052447105.1_ASM5244710v1_genomic.fna
GCA_052544975.1,2025,4583112,1145778.0,1283750,1275509.5,1,GCA_052544975.1_ASM5254497v1_genomic.fna
GCA_052588805.1,2025,4754199,1188549.75,1330508,1322267.5,3,GCA_052588805.1_ASM5258880v1_genomic.fna
GCA_052662785.1,2025,5104092,1276023.0,1428955,1420714.5,6,GCA_052662785.1_ASM5266278v1_genomic.fna
GCA_052662895.1,2025,5089878,1272469.5,1421479,1413238.5,7,GCA_052662895.1_ASM5266289v1_genomic.fna
GCA_052692505.1,2025,5071937,1267984.25,1419653,1411412.5,2,GCA_052692505.1_ASM5269250v1_genomic.fna
GCA_052692645.1,2025,4691561,1172890.25,1314698,1306457.5,1,GCA_052692645.1_ASM5269264v1_genomic.fna
GCA_052748625.1,2025,5425369,1356342.25,1519201,1510960.5,4,GCA_052748625.1_ASM5274862v1_genomic.fna
GCA_052765205.1,2025,5182465,1295616.25,1450814,1442573.5,7,GCA_052765205.1_ASM5276520v1_genomic.fna
GCA_052765305.1,2025,4769957,1192489.25,1331835,1323594.5,3,GCA_052765305.1_ASM5276530v1_genomic.fna
GCA_052765335.1,2025,5198224,1299556.0,1454582,1446341.5,4,GCA_052765335.1_ASM5276533v1_genomic.fna
GCA_052765355.1,2025,5426029,1356507.25,1517786,1509545.5,7,GCA_052765355.1_ASM5276535v1_genomic.fna
GCA_052765405.1,2025,5268945,1317236.25,1475661,1467420.5,4,GCA_052765405.1_ASM5276540v1_genomic.fna
GCA_052765445.1,2025,5314602,1328650.5,1454579,1446338.5,2,GCA_052765445.1_ASM5276544v1_genomic.fna
GCA_052765485.1,2025,5377314,1344328.5,1499596,1491355.5,5,GCA_052765485.1_ASM5276548v1_genomic.fna
GCA_052765525.1,2025,5259113,1314778.25,1471929,1463688.5,2,GCA_052765525.1_ASM5276552v1_genomic.fna
GCA_052765545.1,2025,5307160,1326790.0,1485408,1477167.5,6,GCA_052765545.1_ASM5276554v1_genomic.fna
GCA_052765605.1,2025,5161582,1290395.5,1445936,1437695.5,2,GCA_052765605.1_ASM5276560v1_genomic.fna
GCA_052765645.1,2025,5284491,1321122.75,1478769,1470528.5,2,GCA_052765645.1_ASM5276564v1_genomic.fna
GCA_052765665.1,2025,5192405,1298101.25,1448552,1440311.5,8,GCA_052765665.1_ASM5276566v1_genomic.fna
GCA_052765705.1,2025,5460125,1365031.25,1525646,1517405.5,9,GCA_052765705.1_ASM5276570v1_genomic.fna
GCA_052765765.1,2025,5336853,1334213.25,1492579,1484338.5,12,GCA_052765765.1_ASM5276576v1_genomic.fna
GCA_052765785.1,2025,5520743,1380185.75,1544560,1536319.5,11,GCA_052765785.1_ASM5276578v1_genomic.fna
GCA_052765825.1,2025,4958852,1239713.0,1388703,1380462.5,2,GCA_052765825.1_ASM5276582v1_genomic.fna
GCA_052765865.1,2025,5367906,1341976.5,1502239,1493998.5,6,GCA_052765865.1_ASM5276586v1_genomic.fna
GCA_052765905.1,2025,5180904,1295226.0,1450371,1442130.5,6,GCA_052765905.1_ASM5276590v1_genomic.fna
GCA_052765945.1,2025,4722157,1180539.25,1322493,1314252.5,3,GCA_052765945.1_ASM5276594v1_genomic.fna
GCA_052766005.1,2025,4737883,1184470.75,1326946,1318705.5,3,GCA_052766005.1_ASM5276600v1_genomic.fna
GCA_052766025.1,2025,4958854,1239713.5,1388690,1380449.5,2,GCA_052766025.1_ASM5276602v1_genomic.fna
GCA_052766045.1,2025,5198048,1299512.0,1454572,1446331.5,4,GCA_052766045.1_ASM5276604v1_genomic.fna
GCA_052766105.1,2025,5168056,1292014.0,1446786,1438545.5,2,GCA_052766105.1_ASM5276610v1_genomic.fna
GCA_052766125.1,2025,5441468,1360367.0,1523745,1515504.5,8,GCA_052766125.1_ASM5276612v1_genomic.fna
GCA_052766185.1,2025,5201024,1300256.0,1457063,1448822.5,7,GCA_052766185.1_ASM5276618v1_genomic.fna
GCA_052766225.1,2025,5273121,1318280.25,1475738,1467497.5,2,GCA_052766225.1_ASM5276622v1_genomic.fna
GCA_052766265.1,2025,5450336,1362584.0,1524200,1515959.5,8,GCA_052766265.1_ASM5276626v1_genomic.fna
