accession,year,n_bases,optimal_2bit_bytes,zlib_bytes,zlib_bytes_corrected,n_contigs,file
GCF_041941495.1,2024,5054265,1263566.25,1412890,1404649.5,2,GCF_041941495.1_ASM4194149v1_genomic.fna
GCF_041941505.1,2024,4983744,1245936.0,1395903,1387662.5,2,GCF_041941505.1_ASM4194150v1_genomic.fna
GCF_041941515.1,2024,5022911,1255727.75,1406360,1398119.5,2,GCF_041941515.1_ASM4194151v1_genomic.fna
GCF_041941525.1,2024,5050688,1262672.0,1413886,1405645.5,2,GCF_041941525.1_ASM4194152v1_genomic.fna
GCF_041941555.1,2024,5047762,1261940.5,1413103,1404862.5,2,GCF_041941555.1_ASM4194155v1_genomic.fna
GCF_041941565.1,2024,5029298,1257324.5,1408517,1400276.5,2,GCF_041941565.1_ASM4194156v1_genomic.fna
GCF_042183685.1,2024,5136953,1284238.25,1437506,1429265.5,7,GCF_042183685.1_Hybrid246_genomic.fna
GCF_042184335.1,2024,5324285,1331071.25,1480059,1471818.5,4,GCF_042184335.1_Hybrid172_genomic.fna
GCF_042184765.1,2024,5203495,1300873.75,1456870,1448629.5,4,GCF_042184765.1_Hybrid125_genomic.fna
GCF_042185415.1,2024,5137395,1284348.75,1437440,1429199.5,9,GCF_042185415.1_Hybrid081_genomic.fna
GCF_042186005.1,2024,5255665,1313916.25,1469042,1460801.5,6,GCF_042186005.1_Hybrid058_genomic.fna
GCF_042191485.1,2024,4782168,1195542.0,1339340,1331099.5,1,GCF_042191485.1_FIJI_B666_genomic.fna
GCF_042466655.1,2024,4833356,1208339.0,1354704,1346463.5,2,GCF_042466655.1_ASM4246665v1_genomic.fna
GCF_042997225.1,2024,4957663,1239415.75,1388340,1380099.5,3,GCF_042997225.1_ASM4299722v1_genomic.fna
GCF_043148645.1,2024,4721432,1180358.0,1321694,1313453.5,4,GCF_043148645.1_ASM4314864v1_genomic.fna
GCF_043496835.1,2024,4843513,1210878.25,1356313,1348072.5,2,GCF_043496835.1_ASM4349683v1_genomic.fna
GCF_043496845.1,2024,4964787,1241196.75,1390268,1382027.5,2,GCF_043496845.1_ASM4349684v1_genomic.fna
GCF_044357075.1,2024,4582522,1145630.5,1282830,1274589.5,1,GCF_044357075.1_ASM4435707v1_genomic.fna
GCF_044357285.1,2024,4577367,1144341.75,1282191,1273950.5,1,GCF_044357285.1_ASM4435728v1_genomic.fna
GCF_044357315.1,2024,4582521,1145630.25,1282824,1274583.5,1,GCF_044357315.1_ASM4435731v1_genomic.fna
GCF_044880545.1,2024,4677117,1169279.25,1309909,1301668.5,1,GCF_044880545.1_ASM4488054v1_genomic.fna
GCF_044999545.1,2024,5058325,1264581.25,1417134,1408893.5,16,GCF_044999545.1_ASM4499954v1_genomic.fna
GCF_044999555.1,2024,4938941,1234735.25,1383377,1375136.5,4,GCF_044999555.1_ASM4499955v1_genomic.fna
GCF_044999565.1,2024,5004808,1251202.0,1401639,1393398.5,4,GCF_044999565.1_ASM4499956v1_genomic.fna
GCF_045000095.1,2024,4906354,1226588.5,1373728,1365487.5,5,GCF_045000095.1_ASM4500009v1_genomic.fna
GCF_045004185.1,2024,4867809,1216952.25,1363647,1355406.5,2,GCF_045004185.1_ASM4500418v1_genomic.fna
GCF_045004215.1,2024,4868188,1217047.0,1363750,1355509.5,2,GCF_045004215.1_ASM4500421v1_genomic.fna
GCF_045004235.1,2024,4913395,1228348.75,1376348,1368107.5,3,GCF_045004235.1_ASM4500423v1_genomic.fna
GCF_045004255.1,2024,4868211,1217052.75,1363785,1355544.5,2,GCF_045004255.1_ASM4500425v1_genomic.fna
GCF_045004275.1,2024,4913551,1228387.75,1376430,1368189.5,3,GCF_045004275.1_ASM4500427v1_genomic.fna
GCF_045007905.1,2024,4962296,1240574.0,1390163,1381922.5,2,GCF_045007905.1_ASM4500790v1_genomic.fna
GCF_045037845.1,2024,4913084,1228271.0,1376244,1368003.5,3,GCF_045037845.1_ASM4503784v1_genomic.fna
GCF_045037885.1,2024,4913481,1228370.25,1376383,1368142.5,3,GCF_045037885.1_ASM4503788v1_genomic.fna
GCF_045037895.1,2024,4913447,1228361.75,1376386,1368145.5,3,GCF_045037895.1_ASM4503789v1_genomic.fna
GCF_045037905.1,2024,4913558,1228389.5,1376404,1368163.5,3,GCF_045037905.1_ASM4503790v1_genomic.fna
GCF_045037915.1,2024,4868258,1217064.5,1363776,1355535.5,2,GCF_045037915.1_ASM4503791v1_genomic.fna
GCF_045037925.1,2024,4913495,1228373.75,1376442,1368201.5,3,GCF_045037925.1_ASM4503792v1_genomic.fna
GCF_045037935.1,2024,4913090,1228272.5,1376075,1367834.5,3,GCF_045037935.1_ASM4503793v1_genomic.fna
GCF_045037955.1,2024,4868223,1217055.75,1363754,1355513.5,2,GCF_045037955.1_ASM4503795v1_genomic.fna
GCF_045040835.1,2024,4722009,1180502.25,1319483,1311242.5,2,GCF_045040835.1_ASM4504083v1_genomic.fna
GCF_045278205.1,2024,5187390,1296847.5,1452511,1444270.5,2,GCF_045278205.1_ASM4527820v1_genomic.fna
GCF_045278905.1,2024,4848037,1212009.25,1357985,1349744.5,3,GCF_045278905.1_ASM4527890v1_genomic.fna
GCF_045278915.1,2024,4948211,1237052.75,1384783,1376542.5,2,GCF_045278915.1_ASM4527891v1_genomic.fna
GCF_045287905.1,2024,4801704,1200426.0,1345428,1337187.5,2,GCF_045287905.1_ATCC_10708_202309_genomic.fna
GCF_045291575.1,2024,4603387,1150846.75,1289562,1281321.5,1,GCF_045291575.1_ASM4529157v1_genomic.fna
GCF_045291595.1,2024,5057268,1264317.0,1415681,1407440.5,4,GCF_045291595.1_ASM4529159v1_genomic.fna
GCF_045291605.1,2024,5045664,1261416.0,1412192,1403951.5,2,GCF_045291605.1_ASM4529160v1_genomic.fna
GCF_045291615.1,2024,5054441,1263610.25,1415060,1406819.5,4,GCF_045291615.1_ASM4529161v1_genomic.fna
GCF_045291625.1,2024,4998142,1249535.5,1400091,1391850.5,2,GCF_045291625.1_ASM4529162v1_genomic.fna
GCF_045343925.1,2024,5005041,1251260.25,1401068,1392827.5,2,GCF_045343925.1_ASM4534392v1_genomic.fna
GCF_045343935.1,2024,5117045,1279261.25,1432521,1424280.5,5,GCF_045343935.1_ASM4534393v1_genomic.fna
GCF_045343945.1,2024,5111069,1277767.25,1430716,1422475.5,3,GCF_045343945.1_ASM4534394v1_genomic.fna
GCF_045343955.1,2024,5088374,1272093.5,1424394,1416153.5,4,GCF_045343955.1_ASM4534395v1_genomic.fna
GCF_045343965.1,2024,4959262,1239815.5,1388277,1380036.5,4,GCF_045343965.1_ASM4534396v1_genomic.fna
GCF_045343975.1,2024,4920310,1230077.5,1377773,1369532.5,1,GCF_045343975.1_ASM4534397v1_genomic.fna
GCF_045343995.1,2024,5120968,1280242.0,1432495,1424254.5,2,GCF_045343995.1_ASM4534399v1_genomic.fna
GCF_045344005.1,2024,5163700,1290925.0,1444601,1436360.5,5,GCF_045344005.1_ASM4534400v1_genomic.fna
GCF_045344015.1,2024,4973706,1243426.5,1392648,1384407.5,3,GCF_045344015.1_ASM4534401v1_genomic.fna
GCF_045344025.1,2024,5367146,1341786.5,1501694,1493453.5,5,GCF_045344025.1_ASM4534402v1_genomic.fna
GCF_045344035.1,2024,4948907,1237226.75,1385874,1377633.5,5,GCF_045344035.1_ASM4534403v1_genomic.fna
GCF_045344045.1,2024,5114637,1278659.25,1430165,1421924.5,6,GCF_045344045.1_ASM4534404v1_genomic.fna
GCF_045344055.1,2024,5000454,1250113.5,1400107,1391866.5,3,GCF_045344055.1_ASM4534405v1_genomic.fna
GCF_045344065.1,2024,5000628,1250157.0,1400172,1391931.5,3,GCF_045344065.1_ASM4534406v1_genomic.fna
GCF_045344075.1,2024,5329742,1332435.5,1491416,1483175.5,4,GCF_045344075.1_ASM4534407v1_genomic.fna
GCF_045344085.1,2024,5367356,1341839.0,1501751,1493510.5,5,GCF_045344085.1_ASM4534408v1_genomic.fna
GCF_045344095.1,2024,4951367,1237841.75,1386814,1378573.5,2,GCF_045344095.1_ASM4534409v1_genomic.fna
GCF_045344105.1,2024,4694467,1173616.75,1314196,1305955.5,1,GCF_045344105.1_ASM4534410v1_genomic.fna
GCF_045344115.1,2024,5005894,1251473.5,1401110,1392869.5,2,GCF_045344115.1_ASM4534411v1_genomic.fna
GCF_045344125.1,2024,4981642,1245410.5,1394752,1386511.5,1,GCF_045344125.1_ASM4534412v1_genomic.fna
GCF_045344135.1,2024,5059937,1264984.25,1416344,1408103.5,2,GCF_045344135.1_ASM4534413v1_genomic.fna
GCF_045344145.1,2024,5059737,1264934.25,1416331,1408090.5,2,GCF_045344145.1_ASM4534414v1_genomic.fna
GCF_045344155.1,2024,5059943,1264985.75,1416344,1408103.5,2,GCF_045344155.1_ASM4534415v1_genomic.fna
GCF_045344165.1,2024,5059937,1264984.25,1416334,1408093.5,2,GCF_045344165.1_ASM4534416v1_genomic.fna
GCF_045344175.1,2024,5059683,1264920.75,1416592,1408351.5,3,GCF_045344175.1_ASM4534417v1_genomic.fna
GCF_045344185.1,2024,4992498,1248124.5,1398187,1389946.5,2,GCF_045344185.1_ASM4534418v1_genomic.fna
GCF_045344195.1,2024,5299221,1324805.25,1483910,1475669.5,4,GCF_045344195.1_ASM4534419v1_genomic.fna
GCF_045344205.1,2024,5308445,1327111.25,1486211,1477970.5,4,GCF_045344205.1_ASM4534420v1_genomic.fna
GCF_045347675.1,2024,4845385,1211346.25,1356501,1348260.5,2,GCF_045347675.1_ASM4534767v1_genomic.fna
GCF_045347765.1,2024,4846062,1211515.5,1356860,1348619.5,2,GCF_045347765.1_ASM4534776v1_genomic.fna
GCF_045348175.1,2024,4836735,1209183.75,1354855,1346614.5,1,GCF_045348175.1_ASM4534817v1_genomic.fna
GCF_045821975.1,2024,5043191,1260797.75,1412271,1404030.5,3,GCF_045821975.1_ASM4582197v1_genomic.fna
GCF_045865615.1,2024,4832798,1208199.5,1354548,1346307.5,2,GCF_045865615.1_ASM4586561v1_genomic.fna
GCF_046271905.1,2024,5320401,1330100.25,1490408,1482167.5,1,GCF_046271905.1_ASM4627190v1_genomic.fna
GCF_963575755.1,2024,5367509,1341877.25,1503204,1494963.5,5,GCF_963575755.1_GENOMIC21-001_genomic.fna
GCF_963575775.1,2024,4967824,1241956.0,1391312,1383071.5,2,GCF_963575775.1_GENOMIC21-002_genomic.fna
GCF_964266765.1,2024,4822303,1205575.75,1350432,1342191.5,1,GCF_964266765.1_70_01_same_genomic.fna
GCF_964266785.1,2024,4898050,1224512.5,1371535,1363294.5,1,GCF_964266785.1_104_3_same_genomic.fna
GCF_964266795.1,2024,4758540,1189635.0,1331673,1323432.5,1,GCF_964266795.1_98_9_same_genomic.fna
GCF_964266805.1,2024,4939306,1234826.5,1382993,1374752.5,1,GCF_964266805.1_74_7_same_genomic.fna
GCF_964266815.1,2024,4754275,1188568.75,1330683,1322442.5,1,GCF_964266815.1_67_10_same_genomic.fna
GCF_964266835.1,2024,4837817,1209454.25,1354394,1346153.5,1,GCF_964266835.1_87_18_same_genomic.fna
GCF_964266875.1,2024,4866498,1216624.5,1362523,1354282.5,1,GCF_964266875.1_70_2_same_genomic.fna
GCF_964266895.1,2024,4759686,1189921.5,1332094,1323853.5,1,GCF_964266895.1_98_8_same_genomic.fna
GCF_964266925.1,2024,4831246,1207811.5,1352201,1343960.5,1,GCF_964266925.1_927_36_acute_genomic.fna
GCF_964267015.1,2024,4805512,1201378.0,1344810,1336569.5,1,GCF_964267015.1_66_26_same_genomic.fna
GCF_964267025.1,2024,4760441,1190110.25,1332538,1324297.5,1,GCF_964267025.1_62_32_same_genomic.fna
GCF_964267065.1,2024,4937135,1234283.75,1382303,1374062.5,1,GCF_964267065.1_82_28_same_genomic.fna
GCF_964267095.1,2024,4816434,1204108.5,1348556,1340315.5,1,GCF_964267095.1_1666_35_acute_genomic.fna
GCF_964267105.1,2024,4867110,1216777.5,1362070,1353829.5,1,GCF_964267105.1_1776_38_acute_genomic.fna
GCF_964267125.1,2024,4833841,1208460.25,1353506,1345265.5,1,GCF_964267125.1_657_45_acute_genomic.fna
GCF_964267155.1,2024,4856160,1214040.0,1359369,1351128.5,1,GCF_964267155.1_1777_40_acute_genomic.fna
GCA_000272535.3,2025,4759223,1189805.75,1332944,1324703.5,2,GCA_000272535.3_ASM27253v3_genomic.fna
GCA_001051545.3,2025,4882716,1220679.0,1367134,1358893.5,1,GCA_001051545.3_ASM105154v3_genomic.fna
GCA_001051625.3,2025,4881897,1220474.25,1366892,1358651.5,1,GCA_001051625.3_ASM105162v3_genomic.fna
GCA_001051695.3,2025,4887392,1221848.0,1369105,1360864.5,2,GCA_001051695.3_ASM105169v3_genomic.fna
GCA_001051815.3,2025,4841468,1210367.0,1355423,1347182.5,2,GCA_001051815.3_ASM105181v3_genomic.fna
GCA_003200975.3,2025,4883883,1220970.75,1368085,1359844.5,1,GCA_003200975.3_ASM320097v3_genomic.fna
GCA_005540335.2,2025,4767306,1191826.5,1335643,1327402.5,2,GCA_005540335.2_ASM554033v2_genomic.fna
GCA_006520175.3,2025,4887619,1221904.75,1369125,1360884.5,2,GCA_006520175.3_ASM652017v3_genomic.fna
GCA_008008075.2,2025,4883718,1220929.5,1368102,1359861.5,1,GCA_008008075.2_ASM800807v2_genomic.fna
GCA_010390315.2,2025,4646122,1161530.5,1301637,1293396.5,2,GCA_010390315.2_ASM1039031v2_genomic.fna
GCA_013508935.3,2025,4887325,1221831.25,1369177,1360936.5,2,GCA_013508935.3_ASM1350893v3_genomic.fna
GCA_014323245.3,2025,4883688,1220922.0,1368073,1359832.5,1,GCA_014323245.3_ASM1432324v3_genomic.fna
GCA_015726895.2,2025,4784446,1196111.5,1340865,1332624.5,2,GCA_015726895.2_ASM1572689v2_genomic.fna
GCA_024546145.2,2025,5038504,1259626.0,1408796,1400555.5,3,GCA_024546145.2_ASM2454614v2_genomic.fna
GCA_034380495.3,2025,4882994,1220748.5,1367867,1359626.5,1,GCA_034380495.3_ASM3438049v3_genomic.fna
GCA_034555435.2,2025,4901692,1225423.0,1373394,1365153.5,2,GCA_034555435.2_ASM3455543v2_genomic.fna
GCA_034555455.2,2025,4883866,1220966.5,1368127,1359886.5,1,GCA_034555455.2_ASM3455545v2_genomic.fna
GCA_034555475.2,2025,4927854,1231963.5,1379824,1371583.5,2,GCA_034555475.2_ASM3455547v2_genomic.fna
GCA_046599165.1,2025,4654781,1163695.25,1304060,1295819.5,1,GCA_046599165.1_ASM4659916v1_genomic.fna
GCA_046838395.1,2025,4944513,1236128.25,1383184,1374943.5,5,GCA_046838395.1_ASM4683839v1_genomic.fna
GCA_047114675.1,2025,4769719,1192429.75,1336651,1328410.5,2,GCA_047114675.1_ASM4711467v1_genomic.fna
GCA_047338585.1,2025,5090440,1272610.0,1426738,1418497.5,4,GCA_047338585.1_SAL-20-0015_genomic.fna
GCA_047357745.1,2025,4992217,1248054.25,1397903,1389662.5,2,GCA_047357745.1_SAL-19-0015_genomic.fna
GCA_047455995.1,2025,5040428,1260107.0,1410320,1402079.5,3,GCA_047455995.1_ASM4745599v1_genomic.fna
GCA_047777935.1,2025,4772289,1193072.25,1336793,1328552.5,1,GCA_047777935.1_ASM4777793v1_genomic.fna
GCA_047777945.1,2025,4772278,1193069.5,1336783,1328542.5,1,GCA_047777945.1_ASM4777794v1_genomic.fna
GCA_047782845.1,2025,4847826,1211956.5,1355973,1347732.5,3,GCA_047782845.1_ASM4778284v1_genomic.fna
GCA_047782855.1,2025,4842295,1210573.75,1356078,1347837.5,3,GCA_047782855.1_ASM4778285v1_genomic.fna
GCA_047946865.1,2025,4954713,1238678.25,1386837,1378596.5,2,GCA_047946865.1_ASM4794686v1_genomic.fna
GCA_047980805.2,2025,5041778,1260444.5,1411611,1403370.5,3,GCA_047980805.2_ASM4798080v2_genomic.fna
GCA_048016565.1,2025,5006772,1251693.0,1401930,1393689.5,3,GCA_048016565.1_SAL-20-0033_genomic.fna
GCA_048017355.1,2025,5018797,1254699.25,1405409,1397168.5,3,GCA_048017355.1_SAL-20-0034_genomic.fna
GCA_048017425.1,2025,4971258,1242814.5,1392762,1384521.5,2,GCA_048017425.1_SAL-19-0013_genomic.fna
GCA_048017515.1,2025,5145018,1286254.5,1441825,1433584.5,6,GCA_048017515.1_SAL-21-0023_genomic.fna
GCA_048018245.1,2025,5089747,1272436.75,1425922,1417681.5,6,GCA_048018245.1_SAL-21-0024_genomic.fna
GCA_048018295.1,2025,5085152,1271288.0,1423045,1414804.5,3,GCA_048018295.1_ASM4801829v1_genomic.fna
GCA_048164825.1,2025,5117846,1279461.5,1429826,1421585.5,3,GCA_048164825.1_ASM4816482v1_genomic.fna
GCA_048282595.1,2025,5001836,1250459.0,1399822,1391581.5,2,GCA_048282595.1_ASM4828259v1_genomic.fna
GCA_048296785.1,2025,5002751,1250687.75,1401437,1393196.5,3,GCA_048296785.1_ASM4829678v1_genomic.fna
GCA_048296795.1,2025,4961548,1240387.0,1390058,1381817.5,2,GCA_048296795.1_ASM4829679v1_genomic.fna
GCA_048296805.1,2025,4979385,1244846.25,1394733,1386492.5,3,GCA_048296805.1_ASM4829680v1_genomic.fna
GCA_048296815.1,2025,4937355,1234338.75,1383023,1374782.5,4,GCA_048296815.1_ASM4829681v1_genomic.fna
GCA_048296825.1,2025,4951815,1237953.75,1387339,1379098.5,2,GCA_048296825.1_ASM4829682v1_genomic.fna
GCA_048296835.1,2025,4976442,1244110.5,1393899,1385658.5,3,GCA_048296835.1_ASM4829683v1_genomic.fna
GCA_048568425.1,2025,4731029,1182757.25,1325068,1316827.5,2,GCA_048568425.1_ASM4856842v1_genomic.fna
GCA_048568435.1,2025,4680006,1170001.5,1311030,1302789.5,1,GCA_048568435.1_ASM4856843v1_genomic.fna
GCA_048568445.1,2025,4887268,1221817.0,1368590,1360349.5,4,GCA_048568445.1_ASM4856844v1_genomic.fna
GCA_048568455.1,2025,4730493,1182623.25,1325010,1316769.5,2,GCA_048568455.1_ASM4856845v1_genomic.fna
GCA_048568465.1,2025,4745332,1186333.0,1329447,1321206.5,2,GCA_048568465.1_ASM4856846v1_genomic.fna
GCA_048568475.1,2025,4838611,1209652.75,1355147,1346906.5,4,GCA_048568475.1_ASM4856847v1_genomic.fna
GCA_048568485.1,2025,4745177,1186294.25,1329423,1321182.5,2,GCA_048568485.1_ASM4856848v1_genomic.fna
GCA_048568495.1,2025,4725985,1181496.25,1323685,1315444.5,2,GCA_048568495.1_ASM4856849v1_genomic.fna
GCA_048568505.1,2025,4835664,1208916.0,1354717,1346476.5,4,GCA_048568505.1_ASM4856850v1_genomic.fna
GCA_048568515.1,2025,4828594,1207148.5,1352287,1344046.5,3,GCA_048568515.1_ASM4856851v1_genomic.fna
GCA_048568525.1,2025,4749786,1187446.5,1330642,1322401.5,3,GCA_048568525.1_ASM4856852v1_genomic.fna
GCA_048568535.1,2025,4745662,1186415.5,1329554,1321313.5,4,GCA_048568535.1_ASM4856853v1_genomic.fna
GCA_048568545.1,2025,4735821,1183955.25,1326036,1317795.5,6,GCA_048568545.1_ASM4856854v1_genomic.fna
GCA_048568565.1,2025,4744628,1186157.0,1329263,1321022.5,3,GCA_048568565.1_ASM4856856v1_genomic.fna
GCA_048568575.1,2025,4749768,1187442.0,1330661,1322420.5,5,GCA_048568575.1_ASM4856857v1_genomic.fna
GCA_048568585.1,2025,4796162,1199040.5,1343302,1335061.5,4,GCA_048568585.1_ASM4856858v1_genomic.fna
GCA_048568595.1,2025,4736826,1184206.5,1327080,1318839.5,2,GCA_048568595.1_ASM4856859v1_genomic.fna
GCA_048568605.1,2025,4739235,1184808.75,1327759,1319518.5,2,GCA_048568605.1_ASM4856860v1_genomic.fna
GCA_048568615.1,2025,4753555,1188388.75,1331640,1323399.5,3,GCA_048568615.1_ASM4856861v1_genomic.fna
GCA_048568625.1,2025,4739371,1184842.75,1327769,1319528.5,2,GCA_048568625.1_ASM4856862v1_genomic.fna
GCA_048568635.1,2025,4763964,1190991.0,1334055,1325814.5,2,GCA_048568635.1_ASM4856863v1_genomic.fna
GCA_048568645.1,2025,4859692,1214923.0,1361271,1353030.5,3,GCA_048568645.1_ASM4856864v1_genomic.fna
GCA_048568655.1,2025,4776650,1194162.5,1338107,1329866.5,3,GCA_048568655.1_ASM4856865v1_genomic.fna
GCA_048568665.1,2025,4796155,1199038.75,1343348,1335107.5,4,GCA_048568665.1_ASM4856866v1_genomic.fna
GCA_048568675.1,2025,4892777,1223194.25,1370330,1362089.5,4,GCA_048568675.1_ASM4856867v1_genomic.fna
GCA_048568695.1,2025,4796011,1199002.75,1343305,1335064.5,4,GCA_048568695.1_ASM4856869v1_genomic.fna
GCA_048568705.1,2025,4878107,1219526.75,1366153,1357912.5,4,GCA_048568705.1_ASM4856870v1_genomic.fna
GCA_048568715.1,2025,4785066,1196266.5,1340647,1332406.5,3,GCA_048568715.1_ASM4856871v1_genomic.fna
GCA_048568725.1,2025,4790402,1197600.5,1341738,1333497.5,3,GCA_048568725.1_ASM4856872v1_genomic.fna
GCA_048568735.1,2025,4814555,1203638.75,1348412,1340171.5,6,GCA_048568735.1_ASM4856873v1_genomic.fna
GCA_048568745.1,2025,4798552,1199638.0,1343973,1335732.5,5,GCA_048568745.1_ASM4856874v1_genomic.fna
GCA_048568755.1,2025,4738625,1184656.25,1327511,1319270.5,2,GCA_048568755.1_ASM4856875v1_genomic.fna
GCA_048568765.1,2025,4748531,1187132.75,1330356,1322115.5,3,GCA_048568765.1_ASM4856876v1_genomic.fna
GCA_048568775.1,2025,4783638,1195909.5,1340030,1331789.5,2,GCA_048568775.1_ASM4856877v1_genomic.fna
GCA_048568785.1,2025,4887673,1221918.25,1368488,1360247.5,4,GCA_048568785.1_ASM4856878v1_genomic.fna
GCA_048568795.1,2025,4739270,1184817.5,1327730,1319489.5,2,GCA_048568795.1_ASM4856879v1_genomic.fna
GCA_048568805.1,2025,4738492,1184623.0,1327535,1319294.5,2,GCA_048568805.1_ASM4856880v1_genomic.fna
GCA_048568815.1,2025,4790746,1197686.5,1341819,1333578.5,3,GCA_048568815.1_ASM4856881v1_genomic.fna
GCA_048568825.1,2025,4790752,1197688.0,1341817,1333576.5,3,GCA_048568825.1_ASM4856882v1_genomic.fna
GCA_048568835.1,2025,4790401,1197600.25,1341736,1333495.5,3,GCA_048568835.1_ASM4856883v1_genomic.fna
GCA_048568845.1,2025,4738134,1184533.5,1327463,1319222.5,2,GCA_048568845.1_ASM4856884v1_genomic.fna
GCA_048568855.1,2025,4738143,1184535.75,1327448,1319207.5,2,GCA_048568855.1_ASM4856885v1_genomic.fna
GCA_048568875.1,2025,4739375,1184843.75,1327761,1319520.5,2,GCA_048568875.1_ASM4856887v1_genomic.fna
GCA_048570975.1,2025,4717956,1179489.0,1321778,1313537.5,2,GCA_048570975.1_ASM4857097v1_genomic.fna
GCA_048570985.1,2025,4782139,1195534.75,1339516,1331275.5,2,GCA_048570985.1_ASM4857098v1_genomic.fna
GCA_048570995.1,2025,4759556,1189889.0,1333385,1325144.5,2,GCA_048570995.1_ASM4857099v1_genomic.fna
GCA_048750985.1,2025,5204468,1301117.0,1457366,1449125.5,2,GCA_048750985.1_Sal25_genomic.fna
GCA_048914415.1,2025,4833306,1208326.5,1354629,1346388.5,2,GCA_048914415.1_ASM4891441v1_genomic.fna
GCA_049154365.1,2025,4664400,1166100.0,1306140,1297899.5,1,GCA_049154365.1_ASM4915436v1_genomic.fna
GCA_049154375.1,2025,4664178,1166044.5,1306128,1297887.5,1,GCA_049154375.1_ASM4915437v1_genomic.fna
GCA_049154925.1,2025,4664449,1166112.25,1306114,1297873.5,1,GCA_049154925.1_ASM4915492v1_genomic.fna
GCA_049154935.1,2025,4664377,1166094.25,1306127,1297886.5,1,GCA_049154935.1_ASM4915493v1_genomic.fna
GCA_049155505.1,2025,4664251,1166062.75,1306056,1297815.5,1,GCA_049155505.1_ASM4915550v1_genomic.fna
GCA_049155515.1,2025,4664330,1166082.5,1306140,1297899.5,1,GCA_049155515.1_ASM4915551v1_genomic.fna
GCA_049156085.1,2025,4664482,1166120.5,1306117,1297876.5,1,GCA_049156085.1_ASM4915608v1_genomic.fna
GCA_049156095.1,2025,4664206,1166051.5,1306086,1297845.5,1,GCA_049156095.1_ASM4915609v1_genomic.fna
GCA_049156685.1,2025,4663876,1165969.0,1306072,1297831.5,1,GCA_049156685.1_ASM4915668v1_genomic.fna
GCA_049156695.1,2025,4663619,1165904.75,1305932,1297691.5,1,GCA_049156695.1_ASM4915669v1_genomic.fna
GCA_049157205.1,2025,4663962,1165990.5,1306079,1297838.5,1,GCA_049157205.1_ASM4915720v1_genomic.fna
GCA_049157215.1,2025,4663921,1165980.25,1306043,1297802.5,1,GCA_049157215.1_ASM4915721v1_genomic.fna
GCA_049157805.1,2025,4664790,1166197.5,1306158,1297917.5,1,GCA_049157805.1_ASM4915780v1_genomic.fna
GCA_049157815.1,2025,4669605,1167401.25,1307624,1299383.5,1,GCA_049157815.1_ASM4915781v1_genomic.fna
GCA_049158385.1,2025,4664269,1166067.25,1306081,1297840.5,1,GCA_049158385.1_ASM4915838v1_genomic.fna
GCA_049158395.1,2025,4664437,1166109.25,1306113,1297872.5,1,GCA_049158395.1_ASM4915839v1_genomic.fna
GCA_049158985.1,2025,4697200,1174300.0,1315680,1307439.5,1,GCA_049158985.1_ASM4915898v1_genomic.fna
GCA_049158995.1,2025,4697408,1174352.0,1315725,1307484.5,1,GCA_049158995.1_ASM4915899v1_genomic.fna
GCA_049159485.1,2025,4697504,1174376.0,1315733,1307492.5,1,GCA_049159485.1_ASM4915948v1_genomic.fna
GCA_049159495.1,2025,4697472,1174368.0,1315730,1307489.5,1,GCA_049159495.1_ASM4915949v1_genomic.fna
GCA_049160065.1,2025,4697089,1174272.25,1315673,1307432.5,1,GCA_049160065.1_ASM4916006v1_genomic.fna
GCA_049160075.1,2025,4697554,1174388.5,1315718,1307477.5,1,GCA_049160075.1_ASM4916007v1_genomic.fna
GCA_049160625.1,2025,4697560,1174390.0,1315731,1307490.5,1,GCA_049160625.1_ASM4916062v1_genomic.fna
GCA_049160675.1,2025,4745916,1186479.0,1329492,1321251.5,1,GCA_049160675.1_ASM4916067v1_genomic.fna
GCA_049161185.1,2025,4747367,1186841.75,1329753,1321512.5,1,GCA_049161185.1_ASM4916118v1_genomic.fna
GCA_049161195.1,2025,4747433,1186858.25,1329751,1321510.5,1,GCA_049161195.1_ASM4916119v1_genomic.fna
GCA_049161685.1,2025,4747365,1186841.25,1329750,1321509.5,1,GCA_049161685.1_ASM4916168v1_genomic.fna
GCA_049161715.1,2025,4746328,1186582.0,1329522,1321281.5,1,GCA_049161715.1_ASM4916171v1_genomic.fna
GCA_049162245.1,2025,4746957,1186739.25,1329649,1321408.5,1,GCA_049162245.1_ASM4916224v1_genomic.fna
GCA_049162275.1,2025,4747483,1186870.75,1329758,1321517.5,1,GCA_049162275.1_ASM4916227v1_genomic.fna
GCA_049162745.1,2025,4745797,1186449.25,1329363,1321122.5,1,GCA_049162745.1_ASM4916274v1_genomic.fna
GCA_049162775.1,2025,4747361,1186840.25,1329748,1321507.5,1,GCA_049162775.1_ASM4916277v1_genomic.fna
GCA_049163305.1,2025,4747255,1186813.75,1329741,1321500.5,1,GCA_049163305.1_ASM4916330v1_genomic.fna
GCA_049187565.1,2025,5179473,1294868.25,1449648,1441407.5,4,GCA_049187565.1_ASM4918756v1_genomic.fna
GCA_049263815.1,2025,4860071,1215017.75,1360873,1352632.5,1,GCA_049263815.1_ASM4926381v1_genomic.fna
GCA_049264755.1,2025,4777722,1194430.5,1338031,1329790.5,4,GCA_049264755.1_ASM4926475v1_genomic.fna
